tick	event	player	target
3434	pass	player=2	target=(449.891,485.794)
3435	pass	player=2	target=(449.015,481.891)
3436	pass	player=2	target=(445.961,484.474)
3437	pass	player=2	target=(446.456,483.431)
3438	pass	player=2	target=(442.592,484.465)
3439	pass	player=2	target=(444.897,481.196)
3440	pass	player=2	target=(441.472,483.263)
3441	pass	player=2	target=(441.340,480.114)
3442	pass	player=2	target=(439.880,483.839)
3443	pass	player=2	target=(438.088,480.263)
3444	pass	player=2	target=(436.502,483.935)
3445	pass	player=2	target=(432.780,482.467)
3446	pass	player=2	target=(436.746,481.946)
3447	pass	player=2	target=(432.753,482.174)
3448	pass	player=2	target=(430.552,482.151)
3449	pass	player=2	target=(432.661,478.752)
3450	pass	player=2	target=(429.465,481.158)
3451	pass	player=2	target=(430.017,477.408)
3452	pass	player=2	target=(427.937,480.825)
3453	pass	player=2	target=(426.843,476.977)
3454	pass	player=2	target=(425.449,480.726)
3455	pass	player=2	target=(421.495,481.331)
3456	pass	player=2	target=(424.366,478.546)
3457	pass	player=2	target=(420.494,479.549)
3458	pass	player=2	target=(420.907,475.601)
3459	pass	player=2	target=(418.617,478.882)
3460	pass	player=2	target=(414.797,477.696)
3461	pass	player=2	target=(418.797,477.754)
3462	pass	player=2	target=(414.801,477.932)
3463	pass	player=2	target=(411.015,476.640)
3464	pass	player=2	target=(414.871,477.705)
3465	pass	player=2	target=(411.029,476.592)
3466	pass	player=2	target=(412.793,476.860)
3467	pass	player=2	target=(408.794,476.785)
3468	pass	player=2	target=(408.050,475.967)
3469	pass	player=2	target=(407.960,477.270)
3470	pass	player=2	target=(405.013,474.566)
3471	pass	player=2	target=(403.381,478.218)
3472	pass	player=2	target=(403.931,474.256)
3473	pass	player=2	target=(401.316,476.488)
3474	pass	player=2	target=(400.968,473.921)
3475	pass	player=2	target=(399.527,477.653)
3476	pass	player=2	target=(399.502,473.653)
3477	pass	player=2	target=(397.691,477.219)
3478	pass	player=2	target=(398.183,473.250)
3479	pass	player=2	target=(395.075,475.767)
3480	pass	player=2	target=(395.768,471.827)
3481	pass	player=2	target=(393.129,474.834)
3482	pass	player=2	target=(390.094,473.028)
3483	pass	player=2	target=(393.339,475.366)
3484	pass	player=2	target=(390.125,472.985)
3485	pass	player=2	target=(389.638,473.667)
3486	pass	player=2	target=(385.788,472.583)
3487	pass	player=2	target=(386.806,476.451)
3488	pass	player=2	target=(384.146,473.464)
3489	pass	player=2	target=(384.357,470.177)
3490	pass	player=2	target=(382.108,473.484)
3491	pass	player=2	target=(378.143,472.956)
3492	pass	player=2	target=(382.081,472.259)
3493	pass	player=2	target=(378.176,471.397)
3494	pass	player=2	target=(375.353,474.231)
3495	pass	player=2	target=(377.029,470.599)
3496	pass	player=2	target=(373.242,471.886)
3497	pass	player=2	target=(375.607,468.660)
3498	pass	player=2	target=(371.731,469.647)
3499	pass	player=2	target=(375.225,467.832)
3500	pass	player=2	target=(371.387,468.959)
3501	pass	player=2	target=(367.677,467.464)
3502	pass	player=2	target=(369.542,471.003)
3503	pass	player=2	target=(366.525,468.378)
3504	pass	player=2	target=(363.496,470.990)
3505	pass	player=2	target=(364.750,467.192)
3506	pass	player=2	target=(360.827,467.974)
3507	pass	player=2	target=(364.033,105.813)
3508	pass	player=2	target=(360.040,105.583)
3509	pass	player=2	target=(363.508,103.745)
3510	pass	player=2	target=(359.767,465.212)
3511	pass	player=2	target=(355.776,464.942)
3512	pass	player=2	target=(356.824,468.802)
3513	pass	player=2	target=(354.198,465.785)
3514	pass	player=2	target=(351.914,465.535)
3515	pass	player=2	target=(354.098,102.160)
3516	pass	player=2	target=(350.435,463.921)
3517	pass	player=2	target=(349.435,461.176)
3518	pass	player=2	target=(347.582,464.721)
3519	pass	player=2	target=(347.912,460.735)
3520	pass	player=2	target=(345.324,463.785)
3521	pass	player=2	target=(342.685,460.779)
3522	pass	player=2	target=(345.191,463.897)
3523	pass	player=2	target=(341.803,461.771)
3524	pass	player=2	target=(338.862,459.583)
3525	pass	player=2	target=(339.720,463.490)
3526	pass	player=2	target=(336.447,461.189)
3527	pass	player=2	target=(336.381,461.720)
3528	pass	player=2	target=(332.815,459.908)
3529	pass	player=2	target=(336.809,459.694)
3530	pass	player=2	target=(332.810,459.601)
3531	pass	player=2	target=(330.613,456.492)
3532	pass	player=2	target=(330.838,460.485)
3533	pass	player=2	target=(329.190,456.841)
3534	pass	player=2	target=(328.460,458.563)
3535	pass	player=2	target=(328.481,454.563)
3536	pass	player=2	target=(325.571,457.307)
3537	pass	player=2	target=(322.678,96.169)
3538	pass	player=2	target=(323.099,457.501)
3539	pass	player=2	target=(321.835,95.674)
3540	pass	player=2	target=(324.474,455.161)
3541	pass	player=2	target=(320.705,453.822)
3542	pass	player=2	target=(316.836,454.838)
3543	pass	player=2	target=(319.495,451.849)
3544	pass	player=2	target=(315.896,453.595)
3545	pass	player=2	target=(313.693,454.951)
3546	pass	player=2	target=(313.958,450.960)
3547	pass	player=2	target=(311.607,454.196)
3548	pass	player=2	target=(312.393,450.274)
3549	pass	player=2	target=(309.346,452.866)
3550	pass	player=2	target=(311.452,449.702)
3551	pass	player=2	target=(308.135,451.938)
3552	pass	player=2	target=(306.020,449.058)
3553	pass	player=2	target=(306.228,453.053)
3554	pass	player=2	target=(303.730,449.929)
3555	pass	player=2	target=(306.520,448.397)
3556	pass	player=2	target=(302.679,449.516)
3557	pass	player=2	target=(299.487,447.106)
3558	pass	player=2	target=(301.286,450.678)
3559	pass	player=2	target=(299.341,87.265)
3560	pass	player=2	target=(295.271,447.816)
3561	pass	player=2	target=(299.325,88.356)
3562	pass	player=2	target=(295.634,446.487)
3563	pass	player=2	target=(291.666,446.991)
3564	pass	player=2	target=(294.873,449.382)
3565	pass	player=2	target=(290.986,448.437)
3566	pass	player=2	target=(287.988,445.788)
3567	pass	player=2	target=(290.758,448.675)
3568	pass	player=2	target=(287.714,446.079)
3569	pass	player=2	target=(285.460,444.589)
3570	pass	player=2	target=(288.743,446.874)
3571	pass	player=2	target=(285.095,445.233)
3572	pass	player=2	target=(281.793,445.268)
3573	pass	player=2	target=(285.781,444.964)
3574	pass	player=2	target=(281.789,444.704)
3575	pass	player=2	target=(278.249,444.508)
3576	pass	player=2	target=(282.181,444.328)
3577	pass	player=2	target=(278.183,444.444)
3578	pass	player=2	target=(274.183,444.502)
3579	pass	player=2	target=(277.129,442.732)
3580	pass	player=2	target=(273.305,443.906)
3581	pass	player=2	target=(273.137,439.910)
3582	pass	player=2	target=(271.714,443.648)
3583	pass	player=2	target=(270.835,439.746)
3584	pass	player=2	target=(269.973,443.652)
3585	pass	player=2	target=(269.239,439.720)
3586	pass	player=2	target=(266.196,442.316)
3587	pass	player=2	target=(265.613,77.589)
3588	pass	player=2	target=(267.654,81.029)
3589	pass	player=2	target=(265.216,436.748)
3590	pass	player=2	target=(262.460,439.647)
3591	pass	player=2	target=(260.285,436.799)
3592	pass	player=2	target=(262.667,440.013)
3593	pass	player=2	target=(259.119,438.166)
3594	pass	player=2	target=(255.787,436.642)
3595	pass	player=2	target=(256.803,440.511)
3596	pass	player=2	target=(255.162,436.863)
3597	pass	player=2	target=(255.866,437.669)
3598	pass	player=2	target=(252.910,434.974)
3599	pass	player=2	target=(252.852,438.973)
3600	pass	player=2	target=(249.937,436.234)
3601	pass	player=2	target=(247.915,439.686)
3602	pass	player=2	target=(247.903,435.686)
3603	pass	player=2	target=(245.606,438.960)
3604	pass	player=2	target=(245.482,434.962)
3605	pass	player=2	target=(242.785,437.916)
3606	pass	player=2	target=(243.144,433.933)
3607	pass	player=2	target=(239.693,435.956)
3608	pass	player=2	target=(240.782,432.107)
3609	pass	player=2	target=(238.708,435.528)
3610	pass	player=2	target=(237.337,434.414)
3611	pass	player=2	target=(234.857,437.552)
3612	pass	player=2	target=(236.250,433.803)
3613	pass	player=2	target=(232.781,435.793)
3614	pass	player=2	target=(232.457,431.807)
3615	pass	player=2	target=(230.675,435.387)
3616	pass	player=2	target=(227.071,433.651)
3617	pass	player=2	target=(231.001,432.908)
3618	pass	player=2	target=(227.002,432.818)
3619	pass	player=2	target=(225.181,434.004)
3620	pass	player=2	target=(226.288,430.160)
3621	pass	player=2	target=(223.038,432.492)
3622	pass	player=2	target=(224.618,428.817)
3623	pass	player=2	target=(221.667,431.518)
3624	pass	player=2	target=(218.267,71.389)
3625	pass	player=2	target=(221.101,429.040)
3626	pass	player=2	target=(217.162,429.737)
3627	pass	player=2	target=(219.741,67.326)
3628	pass	player=2	target=(216.364,428.967)
3629	pass	player=2	target=(213.925,67.413)
3630	pass	player=2	target=(217.362,65.367)
3631	pass	player=2	target=(213.373,65.658)
3632	pass	player=2	target=(214.906,61.964)
3633	pass	player=2	target=(211.681,63.428)
3634	pass	player=2	target=(212.734,59.569)
3635	pass	player=2	target=(211.440,55.784)
3636	pass	player=0	target=(454.554,463.501)
3636	pass	player=0	target=(212.917,415.853)
3638	pass	player=0	target=(454.554,466.109)
3638	pass	player=0	target=(208.941,416.297)
3640	pass	player=2	target=(201.794,64.744)
3641	pass	player=2	target=(202.160,60.760)
3642	pass	player=0	target=(454.554,468.570)
3642	pass	player=0	target=(204.637,415.652)
3643	pass	player=2	target=(201.892,60.754)
3644	pass	player=2	target=(201.388,56.786)
3645	pass	player=0	target=(454.553,470.540)
3645	pass	player=0	target=(200.895,409.788)
3646	pass	player=2	target=(201.064,56.798)
3647	pass	player=0	target=(454.554,473.651)
3647	pass	player=0	target=(201.315,406.848)
3648	pass	player=0	target=(455.007,476.775)
3648	pass	player=0	target=(201.315,406.848)
3649	pass	player=0	target=(454.554,478.663)
3649	pass	player=0	target=(201.315,406.848)
3650	pass	player=0	target=(454.554,481.567)
3650	pass	player=0	target=(201.315,406.848)
3651	pass	player=0	target=(454.554,483.099)
3651	pass	player=0	target=(201.315,406.848)
3652	pass	player=0	target=(454.553,485.193)
3652	pass	player=0	target=(201.315,406.848)
3653	pass	player=0	target=(454.554,486.556)
3653	pass	player=0	target=(201.315,406.848)
3654	pass	player=0	target=(454.554,488.553)
3654	pass	player=0	target=(201.315,406.848)
3655	pass	player=0	target=(454.554,490.535)
3655	pass	player=0	target=(201.315,406.848)
3656	pass	player=0	target=(454.554,492.437)
3656	pass	player=0	target=(201.315,406.848)
3657	pass	player=0	target=(454.554,495.089)
3657	pass	player=0	target=(201.315,406.848)
3658	pass	player=0	target=(454.554,496.709)
3658	pass	player=0	target=(201.315,406.848)
3659	pass	player=0	target=(454.554,498.679)
3659	pass	player=0	target=(201.315,406.848)
3660	pass	player=0	target=(454.553,500.815)
3660	pass	player=0	target=(201.315,406.848)
3661	pass	player=0	target=(454.554,502.106)
3661	pass	player=0	target=(201.315,406.848)
3662	pass	player=0	target=(454.554,504.190)
3662	pass	player=0	target=(201.315,406.848)
3663	pass	player=0	target=(454.554,505.708)
3663	pass	player=0	target=(201.315,406.848)
3664	pass	player=0	target=(454.554,507.701)
3664	pass	player=0	target=(201.315,406.848)
3665	pass	player=0	target=(454.553,509.311)
3665	pass	player=0	target=(201.315,406.848)
3666	pass	player=0	target=(454.554,86.783)
3666	pass	player=0	target=(201.315,406.848)
3667	pass	player=0	target=(454.554,512.927)
3667	pass	player=0	target=(201.315,406.848)
3668	pass	player=0	target=(454.554,90.231)
3668	pass	player=0	target=(201.315,406.848)
3669	pass	player=0	target=(454.554,516.435)
3669	pass	player=0	target=(201.315,406.848)
3670	pass	player=0	target=(454.554,518.390)
3670	pass	player=0	target=(201.315,406.848)
3671	pass	player=0	target=(454.554,520.230)
3671	pass	player=0	target=(201.315,406.848)
3672	pass	player=0	target=(454.554,97.237)
3672	pass	player=0	target=(201.315,406.848)
3673	pass	player=0	target=(454.554,99.585)
3673	pass	player=0	target=(201.315,406.848)
3674	pass	player=0	target=(454.554,525.827)
3674	pass	player=0	target=(201.315,406.848)
3675	pass	player=0	target=(454.554,103.480)
3675	pass	player=0	target=(201.315,406.848)
3676	pass	player=0	target=(454.554,104.702)
3676	pass	player=0	target=(201.315,406.848)
3677	pass	player=0	target=(454.554,106.205)
3677	pass	player=0	target=(201.315,406.848)
3678	pass	player=0	target=(454.554,107.794)
3678	pass	player=0	target=(201.315,406.848)
3679	pass	player=0	target=(454.554,109.407)
3679	pass	player=0	target=(201.315,406.848)
3680	pass	player=0	target=(454.554,111.396)
3680	pass	player=0	target=(201.315,406.848)
3681	pass	player=0	target=(454.553,112.681)
3681	pass	player=0	target=(201.315,406.848)
3682	pass	player=0	target=(601.000,326.261)
3682	pass	player=0	target=(201.315,406.848)
3683	pass	player=0	target=(454.554,116.184)
3683	pass	player=0	target=(201.315,406.848)
3684	pass	player=0	target=(601.000,329.334)
3684	pass	player=0	target=(108.229,295.651)
3685	pass	player=0	target=(454.554,543.490)
3685	pass	player=0	target=(201.315,406.848)
3686	pass	player=0	target=(454.554,120.884)
3686	pass	player=0	target=(201.315,406.848)
3687	pass	player=0	target=(601.000,334.175)
3687	pass	player=0	target=(108.566,300.782)
3688	pass	player=0	target=(454.554,548.081)
3688	pass	player=0	target=(108.318,302.055)
3689	pass	player=0	target=(601.001,336.766)
3689	pass	player=0	target=(108.898,303.812)
3690	pass	player=0	target=(601.001,338.649)
3690	pass	player=0	target=(108.561,305.064)
3691	pass	player=0	target=(601.000,340.355)
3691	pass	player=0	target=(108.657,306.179)
3692	pass	player=0	target=(601.000,341.510)
3692	pass	player=0	target=(108.783,307.624)
3693	pass	player=0	target=(601.000,343.023)
3693	pass	player=0	target=(108.957,308.853)
3694	pass	player=0	target=(601.001,345.020)
3694	pass	player=0	target=(109.521,310.542)
3695	pass	player=0	target=(601.001,346.298)
3695	pass	player=0	target=(109.843,312.714)
3696	pass	player=0	target=(601.000,346.933)
3696	pass	player=0	target=(109.652,314.133)
3697	pass	player=0	target=(601.001,348.633)
3697	pass	player=0	target=(109.809,314.931)
3698	pass	player=0	target=(601.000,349.826)
3698	pass	player=0	target=(110.093,315.920)
3699	pass	player=0	target=(601.000,351.004)
3699	pass	player=0	target=(110.546,318.249)
3700	pass	player=0	target=(601.001,352.834)
3700	pass	player=0	target=(110.550,319.439)
3701	pass	player=0	target=(601.001,353.878)
3701	pass	player=0	target=(110.404,320.561)
3702	pass	player=0	target=(601.000,355.551)
3702	pass	player=0	target=(110.774,322.065)
3703	pass	player=0	target=(601.000,355.890)
3703	pass	player=0	target=(110.766,323.742)
3704	pass	player=0	target=(601.000,357.378)
3704	pass	player=0	target=(111.254,325.391)
3705	pass	player=0	target=(601.000,359.372)
3705	pass	player=0	target=(112.063,326.262)
3706	pass	player=0	target=(601.000,360.119)
3706	pass	player=0	target=(111.580,327.223)
3707	pass	player=0	target=(601.001,361.334)
3707	pass	player=0	target=(112.052,328.402)
3708	pass	player=0	target=(601.001,363.311)
3708	pass	player=0	target=(113.013,329.658)
3709	pass	player=0	target=(601.001,364.252)
3709	pass	player=0	target=(112.770,331.423)
3710	pass	player=0	target=(601.000,365.764)
3710	pass	player=0	target=(112.656,332.488)
3711	pass	player=0	target=(601.000,366.884)
3711	pass	player=0	target=(113.126,333.625)
3712	pass	player=0	target=(601.000,367.878)
3712	pass	player=0	target=(112.794,335.496)
3713	pass	player=0	target=(601.000,368.887)
3713	pass	player=0	target=(112.473,337.047)
3714	pass	player=0	target=(601.000,370.023)
3714	pass	player=0	target=(112.905,337.704)
3715	pass	player=0	target=(601.001,371.191)
3715	pass	player=0	target=(112.693,338.918)
3716	pass	player=0	target=(601.001,372.535)
3716	pass	player=0	target=(112.761,340.263)
3717	pass	player=0	target=(601.001,373.450)
3717	pass	player=0	target=(113.160,341.922)
3718	pass	player=0	target=(601.001,374.765)
3718	pass	player=0	target=(113.184,342.805)
3719	pass	player=0	target=(601.000,375.697)
3719	pass	player=0	target=(113.027,344.473)
3720	pass	player=0	target=(601.001,377.303)
3720	pass	player=0	target=(113.041,345.452)
3721	pass	player=0	target=(601.001,378.933)
3721	pass	player=0	target=(113.716,346.039)
3722	pass	player=0	target=(601.001,380.153)
3722	pass	player=0	target=(113.722,347.293)
3723	pass	player=0	target=(601.000,381.278)
3723	pass	player=0	target=(113.730,348.051)
3724	pass	player=0	target=(601.000,381.965)
3724	pass	player=0	target=(113.638,349.662)
3725	pass	player=0	target=(601.001,383.067)
3725	pass	player=0	target=(113.695,351.339)
3727	pass	player=0	target=(454.554,171.453)
3727	pass	player=0	target=(111.351,351.466)
3728	pass	player=0	target=(601.000,385.216)
3728	pass	player=0	target=(111.758,350.589)
3729	pass	player=0	target=(601.000,386.611)
3729	pass	player=0	target=(111.989,352.281)
3730	pass	player=0	target=(601.001,387.979)
3730	pass	player=0	target=(112.262,354.363)
3731	pass	player=0	target=(601.000,389.141)
3731	pass	player=0	target=(112.292,355.477)
3732	pass	player=0	target=(601.000,389.665)
3732	pass	player=0	target=(111.938,357.453)
3733	pass	player=0	target=(601.000,390.238)
3733	pass	player=0	target=(111.965,358.589)
3734	pass	player=0	target=(601.000,391.426)
3734	pass	player=0	target=(111.929,359.737)
3735	pass	player=0	target=(601.001,392.664)
3735	pass	player=0	target=(112.049,360.974)
3736	pass	player=0	target=(601.001,393.793)
3736	pass	player=0	target=(112.182,361.653)
3737	pass	player=0	target=(601.000,395.233)
3737	pass	player=0	target=(199.097,410.177)
3738	pass	player=0	target=(601.000,396.763)
3738	pass	player=0	target=(199.097,410.177)
3739	pass	player=0	target=(601.000,397.065)
3739	pass	player=0	target=(199.097,410.177)
3740	pass	player=0	target=(454.553,185.833)
3740	pass	player=0	target=(114.094,365.784)
3741	pass	player=0	target=(454.554,186.254)
3741	pass	player=0	target=(114.216,367.393)
3742	pass	player=0	target=(601.000,399.550)
3742	pass	player=0	target=(114.327,368.741)
3743	pass	player=0	target=(601.000,400.584)
3743	pass	player=0	target=(114.239,369.545)
3744	pass	player=0	target=(600.989,401.879)
3744	pass	player=0	target=(114.347,370.676)
3745	pass	player=0	target=(600.922,403.315)
3745	pass	player=0	target=(115.378,371.162)
3746	pass	player=0	target=(600.808,404.605)
3746	pass	player=0	target=(115.510,372.078)
3747	pass	player=0	target=(600.657,405.822)
3747	pass	player=0	target=(116.245,373.019)
3748	pass	player=0	target=(600.457,407.057)
3748	pass	player=0	target=(116.204,374.104)
3749	pass	player=0	target=(600.326,407.736)
3749	pass	player=0	target=(116.002,375.661)
3750	pass	player=0	target=(600.156,408.531)
3750	pass	player=0	target=(115.934,377.483)
3751	pass	player=0	target=(599.954,409.371)
3751	pass	player=0	target=(115.747,378.066)
3752	pass	player=0	target=(453.309,622.249)
3752	pass	player=0	target=(115.796,378.615)
3753	pass	player=0	target=(599.207,411.899)
3753	pass	player=0	target=(116.637,380.095)
3754	pass	player=0	target=(598.880,412.822)
3754	pass	player=0	target=(116.219,381.345)
3755	pass	player=0	target=(452.170,201.375)
3755	pass	player=0	target=(196.989,231.983)
3756	pass	player=0	target=(451.809,626.515)
3756	pass	player=0	target=(115.472,383.863)
3757	pass	player=0	target=(451.327,627.589)
3757	pass	player=0	target=(195.988,233.927)
3758	pass	player=0	target=(597.355,416.318)
3758	pass	player=0	target=(199.026,236.530)
3759	pass	player=0	target=(596.826,417.325)
3759	pass	player=0	target=(195.057,236.028)
3760	pass	player=0	target=(596.672,417.601)
3760	pass	player=0	target=(198.282,238.394)
3761	pass	player=0	target=(596.047,418.672)
3761	pass	player=0	target=(194.693,236.628)
3762	pass	player=0	target=(595.386,419.717)
3762	pass	player=0	target=(196.902,239.963)
3763	pass	player=0	target=(594.830,420.534)
3763	pass	player=0	target=(192.954,239.323)
3764	pass	player=0	target=(594.102,421.530)
3764	pass	player=0	target=(196.314,241.493)
3765	pass	player=0	target=(593.707,422.042)
3765	pass	player=0	target=(192.314,241.560)
3766	pass	player=0	target=(592.888,423.042)
3766	pass	player=0	target=(199.097,410.177)
3767	pass	player=0	target=(592.244,423.777)
3767	pass	player=0	target=(199.097,410.177)
3769	pass	player=0	target=(592.393,423.610)
3769	pass	player=0	target=(188.691,246.186)
3771	pass	player=2	target=(195.742,417.439)
3773	pass	player=0	target=(592.003,424.042)
3773	pass	player=0	target=(186.684,240.817)
3774	pass	player=0	target=(590.800,425.283)
3774	pass	player=0	target=(190.104,242.891)
3775	pass	player=0	target=(590.366,425.701)
3775	pass	player=0	target=(191.221,246.732)
3776	pass	player=0	target=(589.575,426.425)
3776	pass	player=0	target=(188.667,243.653)
3777	pass	player=0	target=(589.242,426.717)
3777	pass	player=0	target=(189.912,247.455)
3778	pass	player=0	target=(588.958,426.960)
3778	pass	player=0	target=(187.233,244.503)
3779	pass	player=0	target=(588.290,427.511)
3779	pass	player=0	target=(194.365,425.011)
3780	pass	player=0	target=(587.648,428.013)
3780	pass	player=0	target=(185.621,246.939)
3781	pass	player=0	target=(587.220,428.335)
3781	pass	player=0	target=(189.155,248.812)
3782	pass	player=0	target=(586.569,428.805)
3782	pass	player=0	target=(185.272,247.854)
3783	pass	player=0	target=(585.560,429.488)
3783	pass	player=0	target=(194.365,425.011)
3784	pass	player=0	target=(584.632,430.072)
3784	pass	player=0	target=(194.365,425.011)
3785	pass	player=0	target=(583.702,430.616)
3785	pass	player=0	target=(184.678,252.526)
3786	pass	player=0	target=(582.259,431.385)
3786	pass	player=0	target=(182.857,248.964)
3787	pass	player=0	target=(582.035,431.496)
3787	pass	player=0	target=(181.897,252.847)
3788	pass	player=0	target=(581.556,431.728)
3788	pass	player=0	target=(182.303,248.868)
3789	pass	player=0	target=(580.903,432.029)
3789	pass	player=0	target=(181.292,252.738)
3790	pass	player=0	target=(579.628,432.569)
3790	pass	player=0	target=(179.736,249.902)
3791	pass	player=0	target=(578.826,432.878)
3791	pass	player=0	target=(179.573,253.898)
3792	pass	player=0	target=(432.118,645.105)
3792	pass	player=0	target=(177.209,250.672)
3793	pass	player=0	target=(431.280,645.396)
3793	pass	player=0	target=(179.240,254.118)
3794	pass	player=0	target=(575.979,435.001)
3794	pass	player=0	target=(175.757,252.151)
3795	pass	player=0	target=(428.959,647.133)
3795	pass	player=0	target=(176.068,256.139)
3796	pass	player=0	target=(427.722,647.133)
3796	pass	player=0	target=(174.057,252.682)
3797	pass	player=0	target=(427.331,647.133)
3797	pass	player=0	target=(174.250,256.677)
3798	pass	player=0	target=(426.142,647.133)
3798	pass	player=0	target=(173.164,252.827)
3799	pass	player=0	target=(424.673,647.132)
3799	pass	player=0	target=(172.140,256.694)
3800	pass	player=0	target=(423.125,647.133)
3800	pass	player=0	target=(170.076,253.268)
3801	pass	player=0	target=(422.282,647.133)
3801	pass	player=0	target=(168.959,257.108)
3802	pass	player=0	target=(567.191,435.001)
3802	pass	player=0	target=(168.524,253.132)
3803	pass	player=0	target=(567.022,435.001)
3803	pass	player=0	target=(166.201,256.388)
3804	pass	player=0	target=(566.486,435.000)
3804	pass	player=0	target=(168.237,252.945)
3805	pass	player=0	target=(419.565,647.133)
3805	pass	player=0	target=(165.642,255.989)
3806	pass	player=0	target=(417.490,222.869)
3806	pass	player=0	target=(167.043,252.243)
3807	pass	player=0	target=(415.763,222.869)
3807	pass	player=0	target=(164.052,254.899)
3808	pass	player=0	target=(415.710,222.869)
3808	pass	player=0	target=(160.058,255.120)
3809	pass	player=0	target=(415.337,222.869)
3809	pass	player=0	target=(164.052,254.893)
3810	pass	player=0	target=(415.068,222.869)
3810	pass	player=0	target=(160.056,255.083)
3811	pass	player=0	target=(413.321,222.868)
3811	pass	player=0	target=(164.050,254.858)
3812	pass	player=0	target=(411.710,222.869)
3812	pass	player=0	target=(160.052,254.991)
3813	pass	player=0	target=(410.283,222.869)
3813	pass	player=0	target=(156.052,255.013)
3814	pass	player=0	target=(410.509,222.869)
3814	pass	player=0	target=(158.763,254.966)
3815	pass	player=0	target=(409.177,222.870)
3815	pass	player=0	target=(154.764,255.043)
3816	pass	player=0	target=(408.004,222.870)
3816	pass	player=0	target=(158.202,254.879)
3817	pass	player=0	target=(406.980,222.870)
3817	pass	player=0	target=(154.204,255.011)
3818	pass	player=0	target=(405.942,222.873)
3818	pass	player=0	target=(151.096,254.978)
3819	pass	player=0	target=(404.573,222.869)
3819	pass	player=0	target=(155.095,255.061)
3820	pass	player=0	target=(403.470,222.869)
3820	pass	player=0	target=(151.095,255.002)
3821	pass	player=0	target=(402.525,222.869)
3821	pass	player=0	target=(147.095,254.998)
3823	pass	player=0	target=(402.592,224.286)
3823	pass	player=0	target=(147.116,255.409)
3824	pass	player=0	target=(401.363,222.869)
3824	pass	player=0	target=(150.658,257.267)
3825	pass	player=0	target=(399.926,222.869)
3825	pass	player=0	target=(147.528,254.777)
3826	pass	player=0	target=(398.486,222.870)
3826	pass	player=0	target=(143.601,255.539)
3827	pass	player=0	target=(396.910,222.872)
3827	pass	player=0	target=(147.310,254.041)
3828	pass	player=0	target=(395.630,222.895)
3828	pass	player=0	target=(143.424,254.988)
3829	pass	player=0	target=(394.166,222.870)
3829	pass	player=0	target=(139.425,255.103)
3831	pass	player=0	target=(393.655,225.296)
3831	pass	player=0	target=(139.433,255.184)
3832	pass	player=0	target=(392.223,223.942)
3832	pass	player=0	target=(140.575,259.017)
3833	pass	player=0	target=(390.513,222.869)
3833	pass	player=0	target=(138.401,255.659)
3834	pass	player=0	target=(388.909,222.869)
3834	pass	player=0	target=(134.762,253.999)
3837	pass	player=0	target=(387.057,224.771)
3837	pass	player=0	target=(128.879,257.017)
3839	pass	player=0	target=(386.054,223.119)
3839	pass	player=0	target=(128.907,256.434)
3891	pass	player=2	target=(471.097,475.469)
3896	pass	player=2	target=(487.399,134.428)
3897	pass	player=2	target=(491.388,134.130)
3898	pass	player=2	target=(495.377,133.840)
3899	pass	player=2	target=(499.367,133.558)
3900	pass	player=2	target=(503.356,133.255)
3901	pass	player=2	target=(507.337,132.865)
3902	pass	player=2	target=(511.309,132.396)
3903	pass	player=2	target=(515.278,131.900)
3904	pass	player=2	target=(519.242,131.364)
3905	pass	player=2	target=(523.195,130.750)
3906	pass	player=2	target=(527.144,130.113)
3907	pass	player=2	target=(531.084,129.427)
3908	pass	player=2	target=(535.039,128.824)
3909	pass	player=2	target=(538.980,128.143)
3910	pass	player=2	target=(542.928,127.495)
3911	pass	player=2	target=(546.861,126.769)
3912	pass	player=2	target=(550.801,126.077)
3913	pass	player=2	target=(554.738,125.372)
3914	pass	player=2	target=(558.666,124.614)
3915	pass	player=2	target=(562.601,123.900)
3916	pass	player=2	target=(566.481,122.928)
3917	pass	player=2	target=(570.367,121.977)
3918	pass	player=2	target=(574.018,120.344)
3919	pass	player=2	target=(574.171,118.740)
3920	pass	player=2	target=(571.438,121.660)
3921	pass	player=2	target=(572.224,117.738)
3922	pass	player=2	target=(572.001,121.732)
3923	pass	player=2	target=(570.872,117.895)
3924	pass	player=2	target=(570.425,121.870)
3925	pass	player=2	target=(571.196,117.945)
3926	pass	player=2	target=(568.421,120.826)
3927	pass	player=2	target=(567.569,116.918)
3928	pass	player=2	target=(568.986,120.659)
3929	pass	player=2	target=(567.605,116.905)
3930	pass	player=2	target=(567.643,481.996)
3931	pass	player=2	target=(564.617,479.380)
3932	pass	player=2	target=(567.571,482.077)
3933	pass	player=2	target=(563.560,119.266)
3934	pass	player=2	target=(562.166,123.015)
3935	pass	player=2	target=(562.838,119.071)
3936	pass	player=2	target=(564.289,120.263)
3937	pass	player=2	target=(560.828,118.257)
3938	pass	player=2	target=(559.142,481.016)
3939	pass	player=2	target=(560.949,477.448)
3940	pass	player=2	target=(558.352,480.490)
3941	pass	player=2	target=(561.688,478.515)
3942	pass	player=2	target=(557.759,479.265)
3943	pass	player=2	target=(556.726,119.857)
3944	pass	player=2	target=(554.155,117.449)
3945	pass	player=2	target=(557.532,119.593)
3946	pass	player=2	target=(554.167,117.753)
3947	pass	player=2	target=(557.250,120.302)
