tick	event	player	target
1750	pass	player=2	target=(458.787,75.529)
1751	heartbeat	-	-
1751	pass	player=2	target=(461.215,74.143)
1752	heartbeat	-	-
1753	heartbeat	-	-
1753	pass	player=2	target=(453.254,74.829)
1754	heartbeat	-	-
1755	heartbeat	-	-
1755	pass	player=2	target=(453.222,74.488)
1756	heartbeat	-	-
1757	heartbeat	-	-
1757	pass	player=2	target=(452.892,73.015)
1758	heartbeat	-	-
1758	pass	player=2	target=(456.810,73.819)
1759	heartbeat	-	-
1759	pass	player=2	target=(453.276,71.945)
1760	heartbeat	-	-
1760	pass	player=2	target=(452.219,75.803)
1761	heartbeat	-	-
1762	heartbeat	-	-
1762	pass	player=2	target=(447.273,72.119)
1763	heartbeat	-	-
1763	pass	player=2	target=(451.270,72.278)
1764	heartbeat	-	-
1765	heartbeat	-	-
1765	pass	player=2	target=(443.459,71.294)
1766	heartbeat	-	-
1767	heartbeat	-	-
1767	pass	player=2	target=(443.429,71.094)
1768	heartbeat	-	-
1768	pass	player=2	target=(447.316,72.038)
1769	heartbeat	-	-
1769	pass	player=2	target=(450.602,73.362)
1770	heartbeat	-	-
1771	heartbeat	-	-
1771	pass	player=2	target=(442.751,72.468)
1772	heartbeat	-	-
1773	heartbeat	-	-
1773	pass	player=2	target=(442.738,72.338)
1774	heartbeat	-	-
1774	pass	player=2	target=(445.771,69.731)
1775	heartbeat	-	-
1775	pass	player=2	target=(442.183,71.499)
1776	heartbeat	-	-
1777	heartbeat	-	-
1777	pass	player=2	target=(437.903,69.112)
1778	heartbeat	-	-
1779	heartbeat	-	-
1779	pass	player=2	target=(437.508,70.830)
1780	heartbeat	-	-
1780	pass	player=2	target=(440.828,68.599)
1781	heartbeat	-	-
1781	pass	player=2	target=(437.410,70.676)
1782	heartbeat	-	-
1782	pass	player=2	target=(435.473,67.557)
1783	heartbeat	-	-
1783	pass	player=2	target=(435.869,71.537)
1784	heartbeat	-	-
1784	pass	player=2	target=(434.040,67.980)
1785	heartbeat	-	-
1785	pass	player=2	target=(433.807,71.973)
1786	heartbeat	-	-
1787	heartbeat	-	-
1787	pass	player=2	target=(428.375,68.496)
1788	heartbeat	-	-
1789	heartbeat	-	-
1789	pass	player=2	target=(428.261,69.789)
1790	heartbeat	-	-
1790	pass	player=2	target=(432.237,70.228)
1791	heartbeat	-	-
1791	pass	player=2	target=(428.303,69.505)
1792	heartbeat	-	-
1792	pass	player=2	target=(429.939,70.967)
1793	heartbeat	-	-
1793	pass	player=2	target=(426.758,68.541)
1794	heartbeat	-	-
1794	pass	player=2	target=(428.318,72.225)
1795	heartbeat	-	-
1795	pass	player=2	target=(425.914,69.028)
1796	heartbeat	-	-
1796	pass	player=2	target=(422.531,66.893)
1797	heartbeat	-	-
1798	heartbeat	-	-
1798	pass	player=2	target=(416.338,64.564)
1799	heartbeat	-	-
1800	heartbeat	-	-
1800	pass	player=2	target=(416.260,65.514)
1801	heartbeat	-	-
1801	pass	player=2	target=(420.249,65.224)
1802	heartbeat	-	-
1802	pass	player=2	target=(416.773,67.203)
1803	heartbeat	-	-
1803	pass	player=2	target=(419.872,66.075)
1804	heartbeat	-	-
1804	pass	player=2	target=(415.892,66.479)
1805	heartbeat	-	-
1805	pass	player=2	target=(412.640,64.151)
1806	heartbeat	-	-
1806	pass	player=2	target=(414.798,67.519)
1807	heartbeat	-	-
1808	heartbeat	-	-
1808	pass	player=2	target=(407.546,65.416)
1809	heartbeat	-	-
1810	heartbeat	-	-
1810	pass	player=2	target=(407.545,66.217)
1811	heartbeat	-	-
1811	pass	player=2	target=(411.497,66.837)
1812	heartbeat	-	-
1813	heartbeat	-	-
1813	pass	player=2	target=(403.675,65.883)
1814	heartbeat	-	-
1815	heartbeat	-	-
1815	pass	player=2	target=(403.670,66.097)
1816	heartbeat	-	-
1816	pass	player=2	target=(407.407,64.669)
1817	heartbeat	-	-
1818	heartbeat	-	-
1819	heartbeat	-	-
1819	pass	player=2	target=(395.905,62.981)
1820	heartbeat	-	-
1821	heartbeat	-	-
1821	pass	player=2	target=(395.830,63.847)
1822	heartbeat	-	-
1822	pass	player=2	target=(399.822,63.604)
1823	heartbeat	-	-
1823	pass	player=2	target=(403.818,63.779)
1824	heartbeat	-	-
1824	pass	player=2	target=(399.818,63.774)
1825	heartbeat	-	-
1825	pass	player=2	target=(398.031,60.195)
1826	heartbeat	-	-
1826	pass	player=2	target=(398.358,64.182)
1827	heartbeat	-	-
1827	pass	player=2	target=(395.010,61.992)
1828	heartbeat	-	-
1828	pass	player=2	target=(395.118,65.546)
1829	heartbeat	-	-
1829	pass	player=2	target=(393.592,61.849)
1830	heartbeat	-	-
1830	pass	player=2	target=(392.912,65.791)
1831	heartbeat	-	-
1831	pass	player=2	target=(391.191,62.180)
1832	heartbeat	-	-
1832	pass	player=2	target=(387.831,64.349)
1833	heartbeat	-	-
1834	heartbeat	-	-
1835	heartbeat	-	-
1835	pass	player=2	target=(380.782,60.647)
1836	heartbeat	-	-
1836	pass	player=2	target=(384.770,60.952)
1837	heartbeat	-	-
1837	pass	player=2	target=(385.702,60.926)
1838	heartbeat	-	-
1838	pass	player=2	target=(381.719,61.295)
1839	heartbeat	-	-
1839	pass	player=2	target=(385.057,63.498)
1840	heartbeat	-	-
1840	pass	player=2	target=(381.526,61.618)
1841	heartbeat	-	-
1841	pass	player=2	target=(377.616,60.774)
1842	heartbeat	-	-
1842	pass	player=2	target=(380.830,62.390)
1843	heartbeat	-	-
1843	pass	player=2	target=(376.952,61.409)
1844	heartbeat	-	-
1844	pass	player=2	target=(373.034,62.211)
1845	heartbeat	-	-
1845	pass	player=2	target=(375.662,59.195)
1846	heartbeat	-	-
1846	pass	player=2	target=(371.662,59.262)
1847	heartbeat	-	-
1847	pass	player=2	target=(371.240,60.992)
1848	heartbeat	-	-
1848	pass	player=2	target=(369.289,57.500)
1849	heartbeat	-	-
1849	pass	player=2	target=(365.726,59.320)
1850	heartbeat	-	-
1851	heartbeat	-	-
1851	pass	player=2	target=(364.082,56.340)
1852	heartbeat	-	-
1852	pass	player=2	target=(366.903,59.177)
1853	heartbeat	-	-
1853	pass	player=2	target=(363.042,58.130)
1854	heartbeat	-	-
1854	pass	player=2	target=(366.913,57.121)
1855	heartbeat	-	-
1855	pass	player=2	target=(363.369,58.976)
1856	heartbeat	-	-
1856	pass	player=2	target=(359.759,57.253)
1857	heartbeat	-	-
1857	pass	player=2	target=(360.301,61.216)
1858	heartbeat	-	-
1858	pass	player=2	target=(358.009,57.939)
1859	heartbeat	-	-
1859	pass	player=2	target=(354.539,59.929)
1860	heartbeat	-	-
1860	pass	player=2	target=(358.422,58.971)
1861	heartbeat	-	-
1861	pass	player=2	target=(354.502,58.178)
1862	heartbeat	-	-
1862	pass	player=2	target=(352.723,61.760)
1863	heartbeat	-	-
1863	pass	player=2	target=(352.796,57.761)
1864	heartbeat	-	-
1864	pass	player=2	target=(350.557,61.076)
1865	heartbeat	-	-
1865	pass	player=2	target=(347.770,58.207)
1866	heartbeat	-	-
1866	pass	player=2	target=(348.231,62.180)
1867	heartbeat	-	-
1867	pass	player=2	target=(345.784,59.016)
1868	heartbeat	-	-
1868	pass	player=2	target=(345.033,62.944)
1869	heartbeat	-	-
1869	pass	player=2	target=(343.946,59.095)
1870	heartbeat	-	-
1870	pass	player=2	target=(341.004,61.805)
1871	heartbeat	-	-
1871	pass	player=2	target=(341.342,57.819)
1872	heartbeat	-	-
1872	pass	player=2	target=(338.754,60.870)
1873	heartbeat	-	-
1873	pass	player=2	target=(338.994,59.287)
1874	heartbeat	-	-
1874	pass	player=2	target=(337.218,62.871)
1875	heartbeat	-	-
1875	pass	player=2	target=(335.840,59.115)
1876	heartbeat	-	-
1876	pass	player=2	target=(334.941,63.013)
1877	heartbeat	-	-
1877	pass	player=2	target=(334.422,59.342)
1878	heartbeat	-	-
1878	pass	player=2	target=(332.205,62.671)
1879	heartbeat	-	-
1879	pass	player=2	target=(329.594,59.641)
1880	heartbeat	-	-
1880	pass	player=2	target=(330.305,63.577)
1881	heartbeat	-	-
1881	pass	player=2	target=(328.198,60.177)
1882	heartbeat	-	-
1882	pass	player=2	target=(328.136,64.177)
1883	heartbeat	-	-
1883	pass	player=2	target=(325.346,61.310)
1884	heartbeat	-	-
1884	pass	player=2	target=(324.422,65.202)
1885	heartbeat	-	-
1885	pass	player=2	target=(323.107,61.425)
1886	heartbeat	-	-
1886	pass	player=2	target=(320.136,64.103)
1887	heartbeat	-	-
1887	pass	player=2	target=(324.027,63.177)
1888	heartbeat	-	-
1888	pass	player=2	target=(320.157,64.187)
1889	heartbeat	-	-
1889	pass	player=2	target=(317.222,62.941)
1890	heartbeat	-	-
1890	pass	player=2	target=(319.592,66.145)
1891	heartbeat	-	-
1891	pass	player=2	target=(316.779,63.301)
1892	heartbeat	-	-
1892	pass	player=2	target=(313.036,61.891)
1893	heartbeat	-	-
1893	pass	player=2	target=(314.671,63.271)
1894	heartbeat	-	-
1894	pass	player=2	target=(310.693,62.854)
1895	heartbeat	-	-
1895	pass	player=2	target=(311.465,61.393)
1896	heartbeat	-	-
1896	pass	player=2	target=(309.422,64.831)
1897	heartbeat	-	-
1897	pass	player=2	target=(307.526,61.309)
1898	heartbeat	-	-
1898	pass	player=2	target=(308.498,65.189)
1899	heartbeat	-	-
1899	pass	player=2	target=(305.439,62.612)
1900	heartbeat	-	-
1900	pass	player=2	target=(306.532,66.296)
1901	heartbeat	-	-
1901	pass	player=2	target=(303.989,63.208)
1902	heartbeat	-	-
1902	pass	player=2	target=(302.488,65.109)
1903	heartbeat	-	-
1903	pass	player=2	target=(301.924,61.149)
1904	heartbeat	-	-
1904	pass	player=2	target=(300.617,64.930)
1905	heartbeat	-	-
1905	pass	player=2	target=(298.847,61.343)
1906	heartbeat	-	-
1906	pass	player=2	target=(297.998,65.252)
1907	heartbeat	-	-
1907	pass	player=2	target=(297.024,61.372)
1908	heartbeat	-	-
1908	pass	player=2	target=(295.604,65.111)
1909	heartbeat	-	-
1909	pass	player=2	target=(294.911,61.172)
1910	heartbeat	-	-
1910	pass	player=2	target=(291.009,62.051)
1911	heartbeat	-	-
1911	pass	player=2	target=(294.620,63.772)
1912	heartbeat	-	-
1912	pass	player=2	target=(290.899,62.305)
1913	heartbeat	-	-
1913	pass	player=2	target=(287.137,63.664)
1914	heartbeat	-	-
1914	pass	player=2	target=(289.853,60.727)
1915	heartbeat	-	-
1915	pass	player=2	target=(287.513,63.971)
1916	heartbeat	-	-
1916	pass	player=2	target=(284.649,61.178)
1917	heartbeat	-	-
1917	pass	player=2	target=(282.908,64.779)
1918	heartbeat	-	-
1918	pass	player=2	target=(283.333,60.802)
1919	heartbeat	-	-
1919	pass	player=2	target=(282.255,64.654)
1920	heartbeat	-	-
1920	pass	player=2	target=(278.552,63.142)
1921	heartbeat	-	-
1921	pass	player=2	target=(280.887,66.389)
1922	heartbeat	-	-
1922	pass	player=2	target=(277.882,63.749)
1923	heartbeat	-	-
1923	pass	player=2	target=(274.901,64.117)
1924	heartbeat	-	-
1924	pass	player=2	target=(277.564,62.585)
1925	heartbeat	-	-
1925	pass	player=2	target=(274.557,65.223)
1926	heartbeat	-	-
1926	pass	player=2	target=(271.191,63.062)
1927	heartbeat	-	-
1927	pass	player=2	target=(271.723,62.659)
1928	heartbeat	-	-
1928	pass	player=2	target=(267.859,61.624)
1929	heartbeat	-	-
1929	pass	player=2	target=(269.128,65.417)
1930	heartbeat	-	-
1930	pass	player=2	target=(265.941,62.999)
1931	heartbeat	-	-
1931	pass	player=2	target=(267.928,66.471)
1932	heartbeat	-	-
1932	pass	player=2	target=(264.995,63.751)
1933	heartbeat	-	-
1933	pass	player=2	target=(261.908,66.295)
1934	heartbeat	-	-
1934	pass	player=2	target=(261.888,62.295)
1935	heartbeat	-	-
1935	pass	player=2	target=(261.008,66.197)
1936	heartbeat	-	-
1936	pass	player=2	target=(258.081,63.470)
1937	heartbeat	-	-
1937	pass	player=2	target=(260.346,66.767)
1938	heartbeat	-	-
1938	pass	player=2	target=(257.463,63.995)
1939	heartbeat	-	-
1939	pass	player=2	target=(253.490,64.453)
1940	heartbeat	-	-
1940	pass	player=2	target=(257.049,66.279)
1941	heartbeat	-	-
1941	pass	player=2	target=(253.065,65.923)
1942	heartbeat	-	-
1942	pass	player=2	target=(255.827,68.551)
1943	heartbeat	-	-
1943	pass	player=2	target=(252.447,66.413)
1944	heartbeat	-	-
1944	pass	player=2	target=(248.810,64.746)
1945	heartbeat	-	-
1945	pass	player=2	target=(250.402,68.416)
1946	heartbeat	-	-
1946	pass	player=2	target=(247.985,65.229)
1947	heartbeat	-	-
1947	pass	player=2	target=(244.839,67.700)
1948	heartbeat	-	-
1948	pass	player=2	target=(246.600,64.109)
1949	heartbeat	-	-
1949	pass	player=2	target=(243.454,66.579)
1950	heartbeat	-	-
1950	pass	player=2	target=(243.378,62.580)
1951	heartbeat	-	-
1951	pass	player=2	target=(242.214,66.407)
1952	heartbeat	-	-
1952	pass	player=2	target=(238.253,65.849)
1953	heartbeat	-	-
1953	pass	player=2	target=(239.572,64.072)
1954	heartbeat	-	-
1954	pass	player=2	target=(237.284,67.354)
1955	heartbeat	-	-
1955	pass	player=2	target=(236.830,64.793)
1956	heartbeat	-	-
1956	pass	player=2	target=(236.181,68.740)
1957	heartbeat	-	-
1957	pass	player=2	target=(234.221,65.253)
1958	heartbeat	-	-
1958	pass	player=2	target=(232.908,69.031)
1959	heartbeat	-	-
1959	pass	player=2	target=(233.134,65.037)
1960	heartbeat	-	-
1960	pass	player=2	target=(230.821,68.301)
1961	heartbeat	-	-
1961	pass	player=2	target=(229.004,64.737)
1962	heartbeat	-	-
1962	pass	player=2	target=(228.177,68.651)
1963	heartbeat	-	-
1963	pass	player=2	target=(226.734,64.920)
1964	heartbeat	-	-
1964	pass	player=2	target=(223.612,67.421)
1965	heartbeat	-	-
1965	pass	player=2	target=(225.348,63.818)
1966	heartbeat	-	-
1966	pass	player=2	target=(222.758,66.866)
1967	heartbeat	-	-
1967	pass	player=2	target=(221.521,69.998)
1968	heartbeat	-	-
1968	pass	player=2	target=(220.215,66.218)
1969	heartbeat	-	-
1969	pass	player=2	target=(220.112,70.216)
1970	heartbeat	-	-
1970	pass	player=2	target=(218.469,66.569)
1971	heartbeat	-	-
1971	pass	player=2	target=(216.237,69.889)
1972	heartbeat	-	-
1972	pass	player=2	target=(217.194,66.005)
1973	heartbeat	-	-
1973	pass	player=2	target=(214.954,69.319)
1974	heartbeat	-	-
1974	pass	player=2	target=(215.576,65.368)
1975	heartbeat	-	-
1975	pass	player=2	target=(213.695,68.688)
1976	heartbeat	-	-
1977	heartbeat	-	-
1978	heartbeat	-	-
1978	pass	player=2	target=(205.987,64.987)
1979	heartbeat	-	-
1979	pass	player=2	target=(209.846,63.936)
1980	heartbeat	-	-
1980	pass	player=2	target=(212.746,61.181)
1981	heartbeat	-	-
1981	pass	player=2	target=(210.163,58.127)
1982	heartbeat	-	-
1982	pass	player=0	target=(454.554,465.541)
1982	pass	player=0	target=(108.991,235.074)
1983	heartbeat	-	-
1984	heartbeat	-	-
1984	pass	player=2	target=(204.537,58.184)
1985	heartbeat	-	-
1985	pass	player=2	target=(205.511,54.304)
1986	heartbeat	-	-
1986	pass	player=0	target=(454.554,462.093)
1986	pass	player=0	target=(104.263,230.228)
1987	heartbeat	-	-
1987	pass	player=2	target=(203.359,54.569)
1988	heartbeat	-	-
1988	pass	player=0	target=(601.001,247.249)
1988	pass	player=0	target=(102.714,227.276)
1989	heartbeat	-	-
1990	heartbeat	-	-
1990	pass	player=0	target=(454.554,460.038)
1990	pass	player=0	target=(101.001,226.456)
1991	heartbeat	-	-
1991	pass	player=0	target=(454.554,460.779)
1991	pass	player=0	target=(101.001,225.806)
1992	heartbeat	-	-
1992	pass	player=2	target=(199.763,62.895)
1993	heartbeat	-	-
1993	pass	player=0	target=(454.554,460.949)
1993	pass	player=0	target=(102.622,224.157)
1994	heartbeat	-	-
1994	pass	player=2	target=(200.443,62.889)
1995	heartbeat	-	-
1995	pass	player=0	target=(454.554,37.121)
1995	pass	player=0	target=(102.514,220.891)
1996	heartbeat	-	-
1996	pass	player=0	target=(454.553,38.769)
1996	pass	player=0	target=(101.230,220.336)
1997	heartbeat	-	-
1997	pass	player=0	target=(601.001,252.632)
1997	pass	player=0	target=(101.744,222.360)
1998	heartbeat	-	-
1998	pass	player=0	target=(601.001,254.322)
1998	pass	player=0	target=(102.400,224.623)
1999	heartbeat	-	-
1999	pass	player=0	target=(601.001,256.028)
1999	pass	player=0	target=(102.859,226.347)
2000	heartbeat	-	-
2000	pass	player=0	target=(601.000,257.611)
2000	pass	player=0	target=(103.685,228.666)
2001	heartbeat	-	-
2001	pass	player=2	target=(201.035,74.884)
2002	heartbeat	-	-
2003	heartbeat	-	-
2003	pass	player=0	target=(601.001,259.132)
2003	pass	player=0	target=(198.793,408.076)
2004	heartbeat	-	-
2005	heartbeat	-	-
2005	pass	player=0	target=(454.554,476.982)
2005	pass	player=0	target=(195.015,409.389)
2006	heartbeat	-	-
2007	heartbeat	-	-
2008	heartbeat	-	-
2009	heartbeat	-	-
2010	heartbeat	-	-
2011	heartbeat	-	-
2012	heartbeat	-	-
2013	heartbeat	-	-
2014	heartbeat	-	-
2015	heartbeat	-	-
2016	heartbeat	-	-
2017	heartbeat	-	-
2018	heartbeat	-	-
2018	pass	player=3	target=(169.380,113.461)
2019	heartbeat	-	-
2020	heartbeat	-	-
2021	heartbeat	-	-
2022	heartbeat	-	-
2023	heartbeat	-	-
2024	heartbeat	-	-
2025	heartbeat	-	-
2026	heartbeat	-	-
2027	heartbeat	-	-
2028	heartbeat	-	-
2029	heartbeat	-	-
2030	heartbeat	-	-
2031	heartbeat	-	-
2032	heartbeat	-	-
2033	heartbeat	-	-
2034	heartbeat	-	-
2035	heartbeat	-	-
2036	heartbeat	-	-
2037	heartbeat	-	-
2038	heartbeat	-	-
2039	heartbeat	-	-
2040	heartbeat	-	-
2041	heartbeat	-	-
2042	heartbeat	-	-
2043	heartbeat	-	-
2044	heartbeat	-	-
2045	heartbeat	-	-
2046	heartbeat	-	-
2047	heartbeat	-	-
2048	heartbeat	-	-
2049	heartbeat	-	-
2050	heartbeat	-	-
2051	heartbeat	-	-
2052	heartbeat	-	-
2053	heartbeat	-	-
2054	heartbeat	-	-
2055	heartbeat	-	-
2056	heartbeat	-	-
2057	heartbeat	-	-
2058	heartbeat	-	-
2059	heartbeat	-	-
2060	heartbeat	-	-
2061	heartbeat	-	-
2062	heartbeat	-	-
2063	heartbeat	-	-
2064	heartbeat	-	-
2065	heartbeat	-	-
2066	heartbeat	-	-
2067	heartbeat	-	-
2068	heartbeat	-	-
2069	heartbeat	-	-
2070	heartbeat	-	-
2071	heartbeat	-	-
2072	heartbeat	-	-
2073	heartbeat	-	-
2074	heartbeat	-	-
2075	heartbeat	-	-
2076	heartbeat	-	-
2077	heartbeat	-	-
2078	heartbeat	-	-
2079	heartbeat	-	-
2080	heartbeat	-	-
2081	heartbeat	-	-
2082	heartbeat	-	-
2083	heartbeat	-	-
2084	heartbeat	-	-
2085	heartbeat	-	-
2086	heartbeat	-	-
2087	heartbeat	-	-
2088	heartbeat	-	-
2089	heartbeat	-	-
2090	heartbeat	-	-
2091	heartbeat	-	-
2092	heartbeat	-	-
2093	heartbeat	-	-
2094	heartbeat	-	-
2095	heartbeat	-	-
2096	heartbeat	-	-
2097	heartbeat	-	-
2098	heartbeat	-	-
2099	heartbeat	-	-
2100	heartbeat	-	-
2101	heartbeat	-	-
2102	heartbeat	-	-
2103	heartbeat	-	-
2104	heartbeat	-	-
2105	heartbeat	-	-
2106	heartbeat	-	-
2107	heartbeat	-	-
2108	heartbeat	-	-
2109	heartbeat	-	-
2110	heartbeat	-	-
2111	heartbeat	-	-
2112	heartbeat	-	-
2113	heartbeat	-	-
2114	heartbeat	-	-
2115	heartbeat	-	-
2116	heartbeat	-	-
2117	heartbeat	-	-
2118	heartbeat	-	-
2119	heartbeat	-	-
2120	heartbeat	-	-
2121	heartbeat	-	-
2122	heartbeat	-	-
2123	heartbeat	-	-
2124	heartbeat	-	-
2125	heartbeat	-	-
2126	heartbeat	-	-
2127	heartbeat	-	-
2128	heartbeat	-	-
2129	heartbeat	-	-
2130	heartbeat	-	-
2131	heartbeat	-	-
2132	heartbeat	-	-
2133	heartbeat	-	-
2134	heartbeat	-	-
2135	heartbeat	-	-
2136	heartbeat	-	-
2137	heartbeat	-	-
2138	heartbeat	-	-
2139	heartbeat	-	-
2140	heartbeat	-	-
2141	heartbeat	-	-
2142	heartbeat	-	-
2143	heartbeat	-	-
2144	heartbeat	-	-
2145	heartbeat	-	-
2146	heartbeat	-	-
2147	heartbeat	-	-
2148	heartbeat	-	-
2149	heartbeat	-	-
2150	heartbeat	-	-
2151	heartbeat	-	-
2152	heartbeat	-	-
2153	heartbeat	-	-
2154	heartbeat	-	-
2155	heartbeat	-	-
2156	heartbeat	-	-
2157	heartbeat	-	-
2158	heartbeat	-	-
2159	heartbeat	-	-
2160	heartbeat	-	-
2161	heartbeat	-	-
2162	heartbeat	-	-
2163	heartbeat	-	-
2164	heartbeat	-	-
2165	heartbeat	-	-
2166	heartbeat	-	-
2167	heartbeat	-	-
2168	heartbeat	-	-
2169	heartbeat	-	-
2170	heartbeat	-	-
2171	heartbeat	-	-
2172	heartbeat	-	-
2173	heartbeat	-	-
2174	heartbeat	-	-
2175	heartbeat	-	-
2176	heartbeat	-	-
2177	heartbeat	-	-
2178	heartbeat	-	-
2179	heartbeat	-	-
2180	heartbeat	-	-
2181	heartbeat	-	-
2182	heartbeat	-	-
2183	heartbeat	-	-
2184	heartbeat	-	-
2185	heartbeat	-	-
2186	heartbeat	-	-
2187	heartbeat	-	-
2188	heartbeat	-	-
2189	heartbeat	-	-
2190	heartbeat	-	-
2191	heartbeat	-	-
2192	heartbeat	-	-
2193	heartbeat	-	-
2194	heartbeat	-	-
2195	heartbeat	-	-
2196	heartbeat	-	-
2197	heartbeat	-	-
2198	heartbeat	-	-
2199	heartbeat	-	-
2200	heartbeat	-	-
2201	heartbeat	-	-
2202	heartbeat	-	-
2203	heartbeat	-	-
2204	heartbeat	-	-
2205	heartbeat	-	-
2206	heartbeat	-	-
2207	heartbeat	-	-
2208	heartbeat	-	-
2209	heartbeat	-	-
2210	heartbeat	-	-
2211	heartbeat	-	-
2212	heartbeat	-	-
2213	heartbeat	-	-
2214	heartbeat	-	-
2215	heartbeat	-	-
2216	heartbeat	-	-
2217	heartbeat	-	-
2218	heartbeat	-	-
2219	heartbeat	-	-
2220	heartbeat	-	-
2221	heartbeat	-	-
2222	heartbeat	-	-
2223	heartbeat	-	-
2224	heartbeat	-	-
2225	heartbeat	-	-
2226	heartbeat	-	-
2227	heartbeat	-	-
2228	heartbeat	-	-
2229	heartbeat	-	-
2230	heartbeat	-	-
2231	heartbeat	-	-
2232	heartbeat	-	-
2233	heartbeat	-	-
2234	heartbeat	-	-
2235	heartbeat	-	-
2236	heartbeat	-	-
2237	heartbeat	-	-
2238	heartbeat	-	-
2239	heartbeat	-	-
2240	heartbeat	-	-
2241	heartbeat	-	-
2242	heartbeat	-	-
2243	heartbeat	-	-
2244	heartbeat	-	-
2245	heartbeat	-	-
2246	heartbeat	-	-
2247	heartbeat	-	-
2248	heartbeat	-	-
2248	pass	player=2	target=(488.821,471.965)
2249	heartbeat	-	-
2250	heartbeat	-	-
2251	heartbeat	-	-
2251	pass	player=2	target=(494.331,131.287)
2252	heartbeat	-	-
2252	pass	player=2	target=(498.315,130.939)
2253	heartbeat	-	-
2253	pass	player=2	target=(502.301,130.603)
2254	heartbeat	-	-
2254	pass	player=2	target=(506.283,130.219)
2255	heartbeat	-	-
2255	pass	player=2	target=(510.259,129.782)
2256	heartbeat	-	-
2256	pass	player=2	target=(514.233,129.332)
2257	heartbeat	-	-
2257	pass	player=2	target=(518.205,128.859)
2258	heartbeat	-	-
2258	pass	player=2	target=(522.174,128.361)
2259	heartbeat	-	-
2259	pass	player=2	target=(526.143,127.863)
2260	heartbeat	-	-
2260	pass	player=2	target=(530.110,127.352)
2261	heartbeat	-	-
2261	pass	player=2	target=(534.071,126.790)
2262	heartbeat	-	-
2262	pass	player=2	target=(538.033,126.244)
2263	heartbeat	-	-
2263	pass	player=2	target=(542.002,125.747)
2264	heartbeat	-	-
2264	pass	player=2	target=(545.964,125.196)
2265	heartbeat	-	-
2265	pass	player=2	target=(549.921,124.613)
2266	heartbeat	-	-
2266	pass	player=2	target=(553.881,124.048)
2267	heartbeat	-	-
2267	pass	player=2	target=(557.844,123.500)
